Wall time,Step,Value
1571726701.1388743,3460,0.8159999847412109
1571726715.9517062,3470,0.8239999413490295
1571726730.0177333,3480,0.8959999680519104
1571726744.4620166,3490,0.8319999575614929
1571726775.4239383,3510,0.8479999303817749
1571726804.3877282,3530,0.903999924659729
1571726819.324713,3540,0.8480000495910645
1571726849.1580696,3560,0.887999951839447
1571726878.893615,3580,0.8559998869895935
1571726893.1236665,3590,0.8159999847412109
1571726907.8315663,3600,0.8640000224113464
1571726924.3849518,3610,0.8880000114440918
1571726939.1757736,3620,0.7920000553131104
1571726953.7973442,3630,0.8320000171661377
1571726968.536886,3640,0.8560000061988831
1571726983.4628754,3650,0.8319999575614929
1571726999.0897706,3660,0.8399999737739563
1571727013.7347138,3670,0.8880000114440918
1571727028.066732,3680,0.8639999628067017
1571727057.0490086,3700,0.8799999952316284
1571727073.6005762,3710,0.8799999952316284
1571727102.8394268,3730,0.8799999952316284
1571727131.9197757,3750,0.903999924659729
1571727147.953018,3760,0.8079999685287476
1571727162.2645638,3770,0.8959999084472656
1571727176.4955075,3780,0.8639999628067017
1571727190.9296672,3790,0.7759999632835388
1571727221.931438,3810,0.8479999303817749
1571727236.5103943,3820,0.8240000009536743
1571727265.3627458,3840,0.8640000224113464
1571727280.0726147,3850,0.903999924659729
1571727295.3579078,3860,0.8240000009536743
1571727310.1182804,3870,0.8639999628067017
1571727324.2326198,3880,0.8560000061988831
1571727352.8163881,3900,0.871999979019165
1571727368.9968452,3910,0.8159999847412109
1571727383.483077,3920,0.8159999251365662
1571727398.296742,3930,0.8480000495910645
1571727471.9443827,3980,0.9119999408721924
1571727486.1894217,3990,0.8640000224113464
1571727531.935495,4020,0.7919999957084656
1571727545.92279,4030,0.8639999628067017
1571727575.4818795,4050,0.800000011920929
1571727590.712474,4060,0.8879998922348022
1571727619.740069,4080,0.8560000061988831
1571727649.0339487,4100,0.8559998869895935
1571727723.666982,4150,0.871999979019165
1571727739.1564686,4160,0.8240000009536743
1571727782.7777753,4190,0.8639999628067017
1571727797.4907656,4200,0.8959999680519104
1571727813.76367,4210,0.871999979019165
1571727828.4353304,4220,0.871999979019165
1571727842.9920115,4230,0.871999979019165
1571727857.4562662,4240,0.8560000061988831
1571727887.9764104,4260,0.8399999737739563
1571727917.4395797,4280,0.8319999575614929
1571727946.6538787,4300,0.8880000114440918
1571727977.3281085,4320,0.8639999628067017
1571728021.8702097,4350,0.8959999084472656
1571728037.6570663,4360,0.8319999575614929
1571728081.3643413,4390,0.8479999303817749
1571728096.1401937,4400,0.8240000009536743
1571728112.2488222,4410,0.8959999084472656
1571728127.4062898,4420,0.8399999737739563
1571728156.9983828,4440,0.871999979019165
1571728171.971061,4450,0.8799999952316284
1571728217.4426534,4480,0.8399999737739563
1571728231.9676566,4490,0.8399999737739563
1571728263.6273136,4510,0.8639999628067017
1571728308.253203,4540,0.8399999737739563
1571728352.7029328,4570,0.8639999628067017
1571728367.0242429,4580,0.8639999628067017
1571728381.7708972,4590,0.8959999084472656
1571728396.3975856,4600,0.871999979019165
1571728413.2262785,4610,0.8639999628067017
1571728442.7606483,4630,0.8880000114440918
1571728457.535796,4640,0.903999924659729
1571728472.0492685,4650,0.9119999408721924
1571728488.221458,4660,0.800000011920929
1571728503.1428444,4670,0.871999979019165
1571728517.153405,4680,0.8399999737739563
1571728532.1464715,4690,0.7759999632835388
1571728563.3493063,4710,0.8080000281333923
1571728592.5131116,4730,0.9119999408721924
1571728607.0770257,4740,0.8880000114440918
1571728651.5406241,4770,0.8559998869895935
1571728665.9691496,4780,0.8799999952316284
1571728727.4331374,4820,0.8560000061988831
1571728771.63444,4850,0.8959999680519104
1571728787.3605971,4860,0.871999979019165
1571728815.90419,4880,0.8399999737739563
1571728830.8830273,4890,0.8240000009536743
1571728861.8633897,4910,0.8640000224113464
1571728876.1583767,4920,0.8560000061988831
1571728890.6860352,4930,0.871999979019165
1571728935.847238,4960,0.9200000166893005
1571728950.53183,4970,0.8559998869895935
1571728979.3797774,4990,0.8640000224113464
1571729039.3969731,5030,0.8480000495910645
1571729083.4023511,5060,0.8799999356269836
1571729098.1872654,5070,0.8799999952316284
1571729112.773425,5080,0.9200000166893005
1571729127.314079,5090,0.8720000386238098
1571729141.441245,5100,0.887999951839447
1571729157.963662,5110,0.8240000009536743
1571729172.1755402,5120,0.871999979019165
1571729201.1002023,5140,0.8559998869895935
1571729215.769026,5150,0.8560000061988831
1571729231.1458883,5160,0.871999979019165
1571729245.926155,5170,0.8640000224113464
1571729260.1745985,5180,0.8639999628067017
1571729274.8257172,5190,0.8320000171661377
1571729289.5568264,5200,0.8959999680519104
1571729349.0773025,5240,0.8799999952316284
1571729363.3635192,5250,0.887999951839447
1571729452.1955853,5310,0.871999979019165
1571729480.6377466,5330,0.903999924659729
1571729495.2049198,5340,0.8880000114440918
1571729509.9595077,5350,0.9040000438690186
1571729525.586222,5360,0.8560000061988831
1571729540.4241476,5370,0.903999924659729
1571729554.78664,5380,0.8399999141693115
1571729569.3802173,5390,0.871999979019165
1571729584.150388,5400,0.8799999952316284
1571729601.032486,5410,0.8959999680519104
1571729615.3934648,5420,0.8640000224113464
1571729629.63141,5430,0.903999924659729
1571729643.8865623,5440,0.9519999623298645
1571729658.4504046,5450,0.9119999408721924
1571729673.6231954,5460,0.871999979019165
1571729688.3368938,5470,0.8959999680519104
1571729702.1786852,5480,0.887999951839447
1571729716.7522008,5490,0.8560000061988831
1571729747.8287644,5510,0.8640000224113464
1571729761.9071498,5520,0.887999951839447
1571729776.3992043,5530,0.9119999408721924
1571729805.4505455,5550,0.8959999680519104
1571729836.3823967,5570,0.9119999408721924
1571729864.7213209,5590,0.9279999732971191
1571729879.3820264,5600,0.8639999628067017
1571729924.7165258,5630,0.8559998869895935
1571729939.2767358,5640,0.8640000224113464
1571729954.0894563,5650,0.8559998869895935
1571729984.3962977,5670,0.8479999303817749
1571729998.4542239,5680,0.8799999952316284
1571730012.917492,5690,0.8479999303817749
1571730044.1942925,5710,0.8399999737739563
1571730072.538646,5730,0.8480000495910645
1571730086.8217342,5740,0.871999979019165
1571730116.4435303,5760,0.8880000114440918
1571730131.1265497,5770,0.8239999413490295
1571730145.0390818,5780,0.8959999084472656
1571730159.5809786,5790,0.919999897480011
1571730174.6657655,5800,0.8319999575614929
1571730191.2875838,5810,0.903999924659729
1571730204.9535553,5820,0.887999951839447
1571730219.774506,5830,0.8640000224113464
1571730234.4565804,5840,0.8640000224113464
1571730265.4117138,5860,0.9359999299049377
1571730280.5770266,5870,0.9040000438690186
1571730296.2261755,5880,0.9200000166893005
1571730347.7191615,5910,0.8720000386238098
1571730363.7728736,5920,0.8560000061988831
1571730380.6203537,5930,0.8880000114440918
1571730414.181962,5950,0.9280000329017639
1571730432.7519042,5960,0.8959999680519104
1571730449.524707,5970,0.8959999680519104
1571730466.4695914,5980,0.871999979019165
1571730500.810424,6000,0.9119999408721924
1571730536.2026672,6020,0.8799999952316284
1571730552.316683,6030,0.903999924659729
1571730569.066438,6040,0.887999951839447
1571730603.5493803,6060,0.887999951839447
1571730636.3996544,6080,0.8480000495910645
1571730669.263708,6100,0.9119999408721924
1571730688.3927383,6110,0.9040000438690186
1571730703.844463,6120,0.887999951839447
1571730752.1369123,6150,0.9439999461174011
1571730818.37694,6190,0.8560000061988831
1571730835.5238812,6200,0.871999979019165
1571730854.4401517,6210,0.9440000057220459
1571730870.8081295,6220,0.887999951839447
1571730887.1493618,6230,0.9200000762939453
1571730920.5080938,6250,0.871999979019165
1571730938.123772,6260,0.8560000061988831
1571730987.9602637,6290,0.8560000658035278
1571731003.9227288,6300,0.9200000166893005
1571731038.5970025,6320,0.9359999895095825
1571731069.7984612,6340,0.8559998869895935
1571731084.4956605,6350,0.9119999408721924
1571731129.1557512,6380,0.887999951839447
1571731158.780114,6400,0.9040000438690186
1571731175.335997,6410,0.871999979019165
1571731189.5800312,6420,0.8399999141693115
1571731218.4861896,6440,0.8479999303817749
1571731232.8944032,6450,0.8640000224113464
1571731249.2699144,6460,0.887999951839447
1571731264.5541744,6470,0.903999924659729
1571731279.0971262,6480,0.8399999737739563
1571731294.7981133,6490,0.8560000061988831
1571731309.9876583,6500,0.8560000061988831
1571731327.343767,6510,0.8479999303817749
1571731341.879051,6520,0.8560000061988831
1571731402.982428,6560,0.8880000114440918
1571731417.4598894,6570,0.871999979019165
1571731445.9484484,6590,0.9119999408721924
1571731477.11718,6610,0.887999951839447
1571731491.6559258,6620,0.8319999575614929
1571731506.304488,6630,0.903999924659729
1571731521.2989852,6640,0.8959999680519104
1571731536.3196936,6650,0.8639999628067017
1571731552.3398988,6660,0.8239999413490295
1571731567.4429233,6670,0.9200000166893005
1571731581.7781904,6680,0.8639999628067017
1571731596.9427354,6690,0.8799999952316284
1571731629.3685412,6710,0.8799999952316284
1571731643.6952844,6720,0.8480000495910645
1571731658.2928712,6730,0.871999979019165
1571731673.3602242,6740,0.9119999408721924
1571731688.2498267,6750,0.8639999628067017
1571731718.5079772,6770,0.9200000166893005
1571731732.8991077,6780,0.8880000114440918
1571731747.6717932,6790,0.8880000114440918
1571731779.3531122,6810,0.8959999680519104
1571731793.5680988,6820,0.8959999680519104
1571731808.381482,6830,0.903999924659729
1571731823.3259187,6840,0.8799999952316284
1571731837.9013762,6850,0.9279999732971191
1571731853.925052,6860,0.8959999680519104
1571731868.6459842,6870,0.919999897480011
1571731882.3079505,6880,0.9280000329017639
1571731897.2206185,6890,0.871999979019165
1571731943.0268242,6920,0.8959999084472656
1571731972.2295806,6940,0.887999951839447
1571732002.9615822,6960,0.8799999952316284
1571732046.598993,6990,0.8639999628067017
1571732061.5886211,7000,0.9200000166893005
1571732078.153382,7010,0.887999951839447
1571732092.2096941,7020,0.8560000061988831
1571732106.443717,7030,0.8799999952316284
1571732121.0295837,7040,0.9200000166893005
1571732135.9649782,7050,0.8159999847412109
1571732151.7947543,7060,0.8959999680519104
1571732166.4143918,7070,0.8639999628067017
1571732180.4628255,7080,0.8799999952316284
1571732194.9454741,7090,0.8799999952316284
1571732209.6883118,7100,0.8959999084472656
1571732226.343395,7110,0.8959999680519104
1571732269.79014,7140,0.871999979019165
1571732284.2818623,7150,0.8959999680519104
1571732329.4849012,7180,0.8959999084472656
1571732344.3347614,7190,0.903999924659729
1571732375.289013,7210,0.871999979019165
1571732389.5052361,7220,0.9200000166893005
1571732404.0050542,7230,0.8720000386238098
1571732418.7793727,7240,0.8639999628067017
1571732433.7874348,7250,0.871999979019165
1571732448.9507248,7260,0.903999924659729
1571732492.459804,7290,0.8959999084472656
1571732507.3201969,7300,0.8959999084472656
1571732523.565933,7310,0.8560000061988831
1571732582.2673986,7350,0.903999924659729
1571732597.8638444,7360,0.8559998869895935
1571732626.6453607,7380,0.887999951839447
1571732641.3870645,7390,0.8480000495910645
1571732656.2526972,7400,0.9040000438690186
1571732672.6594908,7410,0.871999979019165
1571732701.537642,7430,0.903999924659729
1571732746.2509153,7460,0.8639999628067017
1571732761.0610104,7470,0.8880000114440918
1571732790.315818,7490,0.8480000495910645
1571732804.8685825,7500,0.9200000166893005
1571732821.7004428,7510,0.9119999408721924
1571732835.8605673,7520,0.9119999408721924
1571732850.163122,7530,0.9439999461174011
1571732864.706768,7540,0.871999979019165
1571732879.3421757,7550,0.8799999952316284
1571732894.642451,7560,0.8880000114440918
1571732938.7895048,7590,0.8639999628067017
1571732953.6061568,7600,0.871999979019165
1571732984.5773149,7620,0.9119999408721924
1571733013.423774,7640,0.8560000061988831
1571733028.257225,7650,0.8799999952316284
1571733044.3030896,7660,0.8560000061988831
1571733058.9457684,7670,0.903999924659729
1571733087.9521432,7690,0.9200000166893005
1571733102.8489342,7700,0.8639999628067017
1571733119.1479988,7710,0.9359999895095825
1571733133.1310916,7720,0.8239999413490295
1571733147.6930997,7730,0.903999924659729
1571733162.0330064,7740,0.8639999628067017
1571733176.8600411,7750,0.8880000114440918
1571733192.35314,7760,0.8959999680519104
1571733235.8388243,7790,0.9119999408721924
1571733250.5515544,7800,0.8799999952316284
1571733295.6030724,7830,0.9200000166893005
1571733310.4347782,7840,0.8959999680519104
1571733325.4105537,7850,0.871999979019165
1571733355.7731042,7870,0.9119999408721924
1571733384.8432004,7890,0.9119999408721924
1571733399.33724,7900,0.9119999408721924
1571733415.9830782,7910,0.871999979019165
1571733430.2650876,7920,0.8560000061988831
1571733444.885808,7930,0.919999897480011
1571733459.4510489,7940,0.9119999408721924
1571733474.5550983,7950,0.887999951839447
1571733490.6099195,7960,0.8320000171661377
1571733519.9802976,7980,0.9519999623298645
1571733534.8987503,7990,0.8799999356269836
1571733549.488617,8000,0.8959999680519104
1571733579.990288,8020,0.903999924659729
1571733624.2119646,8050,0.9200000166893005
1571733640.0040424,8060,0.8799999952316284
1571733654.6677835,8070,0.8639999628067017
1571733668.7118125,8080,0.871999979019165
1571733683.5117342,8090,0.8959999084472656
1571733715.6320772,8110,0.8640000224113464
1571733730.0844865,8120,0.8559998869895935
1571733744.9462357,8130,0.871999979019165
1571733774.4049103,8150,0.9200000166893005
1571733790.222362,8160,0.903999924659729
1571733819.6414754,8180,0.871999979019165
1571733866.427756,8210,0.9119999408721924
1571733895.6216738,8230,0.9200000166893005
1571733910.6909857,8240,0.9280000329017639
1571733925.6147008,8250,0.871999979019165
1571733970.299365,8280,0.8880000114440918
1571733985.1527514,8290,0.887999951839447
1571734016.2105494,8310,0.8640000224113464
1571734030.6780045,8320,0.9040000438690186
1571734059.982121,8340,0.8880000114440918
1571734074.4336421,8350,0.8480000495910645
1571734089.944536,8360,0.9119999408721924
1571734118.8840842,8380,0.8639999628067017
1571734133.443283,8390,0.8399999737739563
1571734179.384032,8420,0.8959999084472656
1571734193.7016811,8430,0.9119999408721924
1571734223.415374,8450,0.8959999084472656
1571734239.3449934,8460,0.9119999408721924
1571734253.6095686,8470,0.8639999628067017
1571734267.8356214,8480,0.9280000329017639
1571734297.8172078,8500,0.9119999408721924
1571734314.7583175,8510,0.9119999408721924
1571734328.7543588,8520,0.9119999408721924
1571734343.6329777,8530,0.9119999408721924
1571734373.3836944,8550,0.887999951839447
1571734404.074502,8570,0.8639999628067017
1571734433.5889106,8590,0.8880000114440918
1571734447.9983523,8600,0.871999979019165
1571734464.6160803,8610,0.9359999895095825
1571734479.2845922,8620,0.8399999737739563
1571734493.9850147,8630,0.8479999303817749
1571734553.1718032,8670,0.8960000872612
1571734567.4909034,8680,0.8959999084472656
1571734582.3192997,8690,0.903999924659729
1571734596.893652,8700,0.8799999952316284
1571734642.085199,8730,0.871999979019165
1571734656.6485822,8740,0.8880000114440918
1571734671.3156583,8750,0.9280000329017639
1571734686.734515,8760,0.9119999408721924
1571734701.5731497,8770,0.887999951839447
1571734731.183289,8790,0.8479999303817749
1571734745.834192,8800,0.8799999952316284
1571734762.158378,8810,0.9599999785423279
1571734776.16012,8820,0.903999924659729
1571734805.5736418,8840,0.8639999628067017
1571734835.420437,8860,0.9200000166893005
1571734849.8350108,8870,0.903999924659729
1571734864.0574253,8880,0.9359999895095825
1571734878.9388943,8890,0.8959999084472656
1571734893.6287897,8900,0.8880000114440918
1571734924.95963,8920,0.9359999895095825
1571734939.6634948,8930,0.9200000166893005
1571734953.9587424,8940,0.8959999680519104
1571734983.950441,8960,0.9200000166893005
1571734998.8255215,8970,0.8880000114440918
1571735027.6000097,8990,0.8959999680519104
1571735042.3886328,9000,0.903999924659729
1571735102.968799,9040,0.8799999952316284
1571735117.932565,9050,0.9119999408721924
1571735148.0258532,9070,0.8640000224113464
1571735162.032842,9080,0.871999979019165
1571735176.5301473,9090,0.9119999408721924
1571735191.6265101,9100,0.8799999356269836
1571735208.027761,9110,0.8799999952316284
1571735223.0262892,9120,0.8799999952316284
1571735237.2479045,9130,0.9200000166893005
1571735267.0760922,9150,0.887999951839447
1571735283.0627418,9160,0.9200000166893005
1571735297.7636266,9170,0.871999979019165
1571735341.3810742,9200,0.9200000166893005
1571735358.0997756,9210,0.9119999408721924
1571735372.6873465,9220,0.8560000061988831
1571735387.4272194,9230,0.8959999680519104
1571735416.779685,9250,0.9119999408721924
1571735506.935668,9310,0.8639999628067017
1571735521.3559859,9320,0.871999979019165
1571735535.6891015,9330,0.9040000438690186
1571735550.1675966,9340,0.903999924659729
1571735564.9153826,9350,0.9119999408721924
1571735624.323589,9390,0.9599999785423279
1571735670.7055204,9420,0.9359999895095825
1571735684.7031708,9430,0.887999951839447
1571735714.594669,9450,0.903999924659729
1571735758.2371244,9480,0.8399999737739563
1571735772.5909886,9490,0.8880000114440918
1571735803.9295578,9510,0.8639999628067017
1571735818.3861258,9520,0.8560000061988831
1571735832.1277962,9530,0.903999924659729
1571735846.5821455,9540,0.9119999408721924
1571735877.3543482,9560,0.9200000166893005
1571735891.9993799,9570,0.871999979019165
1571735905.948558,9580,0.9200000166893005
1571735920.7891908,9590,0.9200000166893005
1571735935.2900507,9600,0.8639999628067017
1571735952.0485353,9610,0.887999951839447
1571735966.9224632,9620,0.8959999680519104
1571735980.8483837,9630,0.903999924659729
1571735995.429005,9640,0.9280000329017639
1571736026.3206208,9660,0.8799999952316284
1571736040.667639,9670,0.8959999680519104
1571736069.8004286,9690,0.9120000600814819
1571736101.3503392,9710,0.8639999628067017
1571736116.238889,9720,0.903999924659729
1571736144.836683,9740,0.8799999356269836
1571736175.4302227,9760,0.871999979019165
1571736190.4539368,9770,0.8799999952316284
1571736204.731331,9780,0.9280000329017639
1571736219.4439285,9790,0.9280000329017639
1571736266.0925195,9820,0.9280000329017639
1571736280.4868557,9830,0.8399999737739563
1571736295.0841026,9840,0.9119999408721924
1571736309.7395475,9850,0.903999924659729
1571736340.235383,9870,0.9200000166893005
1571736354.1861594,9880,0.871999979019165
1571736383.3251116,9900,0.871999979019165
1571736399.8452916,9910,0.8799999952316284
1571736472.7802985,9960,0.9119999408721924
1571736487.4394252,9970,0.887999951839447
1571736516.5272796,9990,0.8480000495910645
1571736531.5741057,10000,0.8959999680519104
1571736562.5313559,10020,0.9200000166893005
1571736576.6803546,10030,0.9119999408721924
1571736591.184947,10040,0.9599999785423279
1571736605.8793151,10050,0.9040000438690186
1571736635.5823565,10070,0.9200000166893005
1571736650.0898685,10080,0.887999951839447
1571736664.723339,10090,0.8959999680519104
1571736695.8606894,10110,0.8640000224113464
1571736710.3965273,10120,0.8799999952316284
1571736724.6051476,10130,0.8799999952316284
1571736738.7436755,10140,0.9280000329017639
1571736783.0304852,10170,0.887999951839447
1571736812.0003295,10190,0.887999951839447
1571736857.1116724,10220,0.8959999084472656
1571736886.1730285,10240,0.9119999408721924
1571736900.6396894,10250,0.9200000166893005
1571736916.0138474,10260,0.8799999952316284
1571736929.9759123,10270,0.8959999680519104
1571736959.2104104,10290,0.8880000114440918
1571736990.4672785,10310,0.919999897480011
1571737005.4290402,10320,0.8880000114440918
1571737019.2860634,10330,0.871999979019165
1571737048.312145,10350,0.9280000329017639
1571737063.9115906,10360,0.8880000114440918
1571737078.1730244,10370,0.903999924659729
