,train_loss,test_loss,test_acc
0,1.0901697874069214,1.1025720834732056,0.3233333333333333
1,1.1020922660827637,1.0998200178146362,0.33666666666666667
2,1.097596526145935,1.0997543334960938,0.30666666666666664
3,1.0970314741134644,1.0986883640289307,0.3566666666666667
4,1.099793791770935,1.0987814664840698,0.35333333333333333
5,1.0983492136001587,1.1000381708145142,0.35
6,1.0960317850112915,1.097859501838684,0.3433333333333333
7,1.0982441902160645,1.0994080305099487,0.35
8,1.0982069969177246,1.099032998085022,0.31
9,1.097663164138794,1.0991928577423096,0.31666666666666665
10,1.0956958532333374,1.0999572277069092,0.32
11,1.1003714799880981,1.0972683429718018,0.3433333333333333
12,1.102049469947815,1.0980232954025269,0.33
13,1.0913312435150146,1.0984386205673218,0.33
14,1.0987358093261719,1.098779559135437,0.33
15,1.09774649143219,1.0983949899673462,0.37
16,1.0987046957015991,1.098578929901123,0.32666666666666666
17,1.096016526222229,1.0988192558288574,0.32666666666666666
18,1.0993551015853882,1.099748969078064,0.31
19,1.095060110092163,1.098688006401062,0.3466666666666667
20,1.1054129600524902,1.0985807180404663,0.3233333333333333
21,1.096712350845337,1.101167917251587,0.2633333333333333
22,1.095367431640625,1.098268985748291,0.31
23,1.0983904600143433,1.099237084388733,0.32666666666666666
24,1.0941787958145142,1.098545789718628,0.3233333333333333
25,1.100833535194397,1.098064661026001,0.36333333333333334
26,1.1030383110046387,1.0995572805404663,0.31333333333333335
27,1.1020818948745728,1.0988690853118896,0.3233333333333333
28,1.0962936878204346,1.0996577739715576,0.29333333333333333
29,1.101586103439331,1.1001460552215576,0.2866666666666667
30,1.1008753776550293,1.0989514589309692,0.3566666666666667
31,1.1025079488754272,1.0984210968017578,0.38
32,1.0959991216659546,1.098728060722351,0.3466666666666667
33,1.0971006155014038,1.0980286598205566,0.32666666666666666
34,1.1065195798873901,1.0990818738937378,0.3233333333333333
35,1.098232388496399,1.0992053747177124,0.31666666666666665
36,1.0998865365982056,1.099737286567688,0.3233333333333333
37,1.0926284790039062,1.0984234809875488,0.32
38,1.1047505140304565,1.0989271402359009,0.33
39,1.0994082689285278,1.0986361503601074,0.34
40,1.1005803346633911,1.099250316619873,0.31333333333333335
41,1.106075644493103,1.0972031354904175,0.39666666666666667
42,1.1020315885543823,1.0989696979522705,0.34
43,1.1030362844467163,1.0988047122955322,0.3333333333333333
44,1.0990098714828491,1.099197268486023,0.3433333333333333
45,1.0999306440353394,1.0992335081100464,0.31333333333333335
46,1.1069339513778687,1.0983198881149292,0.36666666666666664
47,1.099472165107727,1.098598837852478,0.3566666666666667
48,1.09467351436615,1.0975580215454102,0.38
49,1.0938256978988647,1.0989301204681396,0.37666666666666665
50,1.102890133857727,1.0989410877227783,0.33666666666666667
51,1.0998226404190063,1.0984128713607788,0.3333333333333333
52,1.0989314317703247,1.0984702110290527,0.3433333333333333
53,1.0995210409164429,1.0990338325500488,0.32
54,1.0983601808547974,1.0987434387207031,0.3433333333333333
55,1.100414514541626,1.0988852977752686,0.31333333333333335
56,1.0930768251419067,1.0985852479934692,0.35
57,1.098218560218811,1.0986560583114624,0.35
58,1.0988926887512207,1.0982266664505005,0.34
59,1.102880835533142,1.0982547998428345,0.3466666666666667
60,1.0995118618011475,1.0993072986602783,0.3233333333333333
61,1.095680832862854,1.0990768671035767,0.31333333333333335
62,1.0996567010879517,1.0990784168243408,0.30666666666666664
63,1.0985089540481567,1.0988423824310303,0.30333333333333334
64,1.0961748361587524,1.0986442565917969,0.31666666666666665
65,1.0967849493026733,1.0988621711730957,0.3333333333333333
66,1.099455714225769,1.0980600118637085,0.3566666666666667
67,1.0979348421096802,1.0985249280929565,0.33
68,1.099732756614685,1.0984158515930176,0.32666666666666666
69,1.0981160402297974,1.0987448692321777,0.3333333333333333
70,1.0982613563537598,1.0983166694641113,0.31666666666666665
71,1.097458004951477,1.0981804132461548,0.37
72,1.0993775129318237,1.0985370874404907,0.34
73,1.098237156867981,1.0987129211425781,0.34
74,1.100225567817688,1.098215937614441,0.31333333333333335
75,1.1012769937515259,1.098350167274475,0.36333333333333334
76,1.0994426012039185,1.0990512371063232,0.32
77,1.0971044301986694,1.0985980033874512,0.34
78,1.1007999181747437,1.098417043685913,0.36666666666666664
79,1.0979360342025757,1.098657250404358,0.30333333333333334
80,1.0995783805847168,1.0984795093536377,0.3233333333333333
81,1.098740577697754,1.0986759662628174,0.32666666666666666
82,1.097051978111267,1.0989887714385986,0.30666666666666664
83,1.0980740785598755,1.0985184907913208,0.3333333333333333
84,1.0988506078720093,1.0987274646759033,0.3333333333333333
85,1.098352313041687,1.098576307296753,0.32666666666666666
86,1.0983256101608276,1.0984246730804443,0.35
87,1.0978697538375854,1.0987201929092407,0.34
88,1.100639820098877,1.0986000299453735,0.32666666666666666
89,1.0977216958999634,1.0983697175979614,0.34
90,1.0989843606948853,1.098882794380188,0.32666666666666666
91,1.0977216958999634,1.0986539125442505,0.32666666666666666
92,1.0993459224700928,1.0984742641448975,0.3333333333333333
93,1.098220944404602,1.0988250970840454,0.32
94,1.0988186597824097,1.0990504026412964,0.33
95,1.0985065698623657,1.098962664604187,0.3333333333333333
96,1.0975730419158936,1.099243402481079,0.29333333333333333
97,1.0995005369186401,1.0988863706588745,0.31666666666666665
98,1.0992435216903687,1.0984150171279907,0.3466666666666667
99,1.0989834070205688,1.098521113395691,0.32
100,1.0969988107681274,1.0988147258758545,0.34
101,1.1021074056625366,1.0989373922348022,0.32
102,1.1042450666427612,1.098641037940979,0.35
103,1.0937925577163696,1.098751425743103,0.30666666666666664
104,1.1013141870498657,1.0989785194396973,0.31666666666666665
105,1.1010894775390625,1.0983771085739136,0.36333333333333334
106,1.0974334478378296,1.0993863344192505,0.3333333333333333
107,1.099013328552246,1.0977505445480347,0.34
108,1.099548101425171,1.099048137664795,0.30666666666666664
109,1.0982903242111206,1.098471999168396,0.32666666666666666
110,1.101807713508606,1.0972886085510254,0.37
111,1.0989223718643188,1.099043607711792,0.30333333333333334
112,1.0973674058914185,1.098129391670227,0.35333333333333333
113,1.100063443183899,1.0982173681259155,0.3433333333333333
114,1.0982547998428345,1.0991824865341187,0.31333333333333335
115,1.0976289510726929,1.0988132953643799,0.31
116,1.0983668565750122,1.0986164808273315,0.32666666666666666
117,1.0996465682983398,1.0979300737380981,0.37
118,1.0996030569076538,1.09813392162323,0.36333333333333334
119,1.0975936651229858,1.0986157655715942,0.3233333333333333
120,1.0959510803222656,1.0985597372055054,0.34
121,1.0949264764785767,1.0984896421432495,0.32666666666666666
122,1.1002377271652222,1.0984216928482056,0.3233333333333333
123,1.0965722799301147,1.098721981048584,0.31666666666666665
124,1.0984786748886108,1.0991588830947876,0.31
125,1.1001228094100952,1.0991485118865967,0.32
126,1.0992411375045776,1.099059820175171,0.27666666666666667
127,1.0968748331069946,1.098628282546997,0.3566666666666667
128,1.0972267389297485,1.0983270406723022,0.33666666666666667
129,1.0998834371566772,1.0984516143798828,0.3566666666666667
130,1.0967961549758911,1.0988845825195312,0.2966666666666667
131,1.0989335775375366,1.098989486694336,0.3333333333333333
132,1.1022154092788696,1.0982470512390137,0.3466666666666667
133,1.0963196754455566,1.098508596420288,0.36
134,1.0987614393234253,1.098685383796692,0.3
135,1.0978245735168457,1.0988165140151978,0.31
136,1.096997618675232,1.0989996194839478,0.30666666666666664
137,1.0991562604904175,1.0987449884414673,0.34
138,1.0983511209487915,1.0982648134231567,0.33
139,1.0975929498672485,1.0988870859146118,0.3
140,1.0984506607055664,1.098866581916809,0.28
141,1.0971375703811646,1.0987915992736816,0.31666666666666665
142,1.0980525016784668,1.0977944135665894,0.38333333333333336
143,1.095352292060852,1.098740577697754,0.3
144,1.0996686220169067,1.0985509157180786,0.32666666666666666
145,1.0997520685195923,1.0992958545684814,0.29333333333333333
146,1.096650242805481,1.098708152770996,0.3566666666666667
147,1.0984190702438354,1.0986008644104004,0.33666666666666667
148,1.0996984243392944,1.0997273921966553,0.30333333333333334
149,1.0998116731643677,1.0988460779190063,0.31
150,1.0978212356567383,1.0982317924499512,0.31666666666666665
151,1.0997234582901,1.0985980033874512,0.31666666666666665
152,1.0987690687179565,1.0984675884246826,0.3466666666666667
153,1.0978364944458008,1.0980967283248901,0.33666666666666667
154,1.0974351167678833,1.0985838174819946,0.35333333333333333
155,1.09719979763031,1.0987191200256348,0.35
156,1.096727967262268,1.0990647077560425,0.32
157,1.0993942022323608,1.098347544670105,0.34
158,1.0996973514556885,1.0986380577087402,0.37333333333333335
159,1.0979140996932983,1.0986127853393555,0.3433333333333333
160,1.097838282585144,1.0987154245376587,0.32
161,1.0984978675842285,1.0988209247589111,0.31
162,1.099078893661499,1.0985714197158813,0.3566666666666667
163,1.0986286401748657,1.0986779928207397,0.3433333333333333
164,1.0987392663955688,1.0986357927322388,0.33666666666666667
165,1.0985993146896362,1.0987110137939453,0.35333333333333333
166,1.0986223220825195,1.0985552072525024,0.35333333333333333
167,1.0981889963150024,1.0986076593399048,0.32666666666666666
168,1.098385214805603,1.0985568761825562,0.31333333333333335
169,1.0984357595443726,1.0986261367797852,0.3433333333333333
170,1.0985215902328491,1.0986213684082031,0.32666666666666666
171,1.0980218648910522,1.0986255407333374,0.37333333333333335
172,1.0993993282318115,1.0986448526382446,0.3333333333333333
173,1.0985592603683472,1.0985784530639648,0.34
174,1.0988397598266602,1.0985748767852783,0.33666666666666667
175,1.0992002487182617,1.0985360145568848,0.35
176,1.0985006093978882,1.09852135181427,0.3233333333333333
177,1.0987576246261597,1.0985901355743408,0.3333333333333333
178,1.0987056493759155,1.0984740257263184,0.37333333333333335
179,1.0985149145126343,1.0986027717590332,0.31
180,1.0984290838241577,1.0986313819885254,0.3433333333333333
181,1.0989402532577515,1.0987125635147095,0.36
182,1.097673773765564,1.0987399816513062,0.31333333333333335
183,1.097979187965393,1.098716378211975,0.31333333333333335
