,train_loss,test_loss,test_acc
0,1.6148059368133545,1.6163629293441772,0.192
1,1.6043550968170166,1.609025239944458,0.214
2,1.6097080707550049,1.6098090410232544,0.204
3,1.6093358993530273,1.6096148490905762,0.198
4,1.6096327304840088,1.6094138622283936,0.2
5,1.609522819519043,1.6094492673873901,0.2
6,1.6093887090682983,1.6093840599060059,0.2
7,1.6094608306884766,1.6094423532485962,0.2
8,1.6095002889633179,1.6093515157699585,0.2
9,1.6094471216201782,1.6094354391098022,0.2
10,1.6094386577606201,1.6094502210617065,0.2
11,1.609492540359497,1.6094540357589722,0.2
12,1.6095466613769531,1.6094226837158203,0.198
13,1.6093933582305908,1.609433889389038,0.202
14,1.6094474792480469,1.6094387769699097,0.22
15,1.6094439029693604,1.609437108039856,0.21
16,1.6094309091567993,1.6094424724578857,0.198
17,1.6094465255737305,1.6094446182250977,0.192
18,1.6094448566436768,1.6094374656677246,0.2
19,1.6094576120376587,1.6094378232955933,0.218
20,1.6094379425048828,1.6094391345977783,0.204
21,1.6094411611557007,1.6094383001327515,0.198
22,1.6094375848770142,1.6094374656677246,0.208
23,1.6094366312026978,1.6094368696212769,0.198
24,1.6094293594360352,1.6094369888305664,0.2
25,1.6094398498535156,1.6094369888305664,0.196
26,1.6094353199005127,1.609433650970459,0.196
27,1.609437346458435,1.6094379425048828,0.208
28,1.6094377040863037,1.6094372272491455,0.206
29,1.6094276905059814,1.609435796737671,0.208
30,1.6094344854354858,1.6094390153884888,0.194
31,1.6094377040863037,1.6094380617141724,0.19
32,1.60943603515625,1.6094379425048828,0.198
33,1.6094386577606201,1.6094379425048828,0.2
34,1.6094383001327515,1.6094379425048828,0.2
35,1.6094379425048828,1.609438419342041,0.202
36,1.609440803527832,1.609438180923462,0.202
37,1.6094377040863037,1.6094361543655396,0.222
38,1.6094377040863037,1.6094390153884888,0.202
39,1.6094379425048828,1.6094374656677246,0.196
40,1.6094379425048828,1.6094379425048828,0.196
41,1.6094379425048828,1.6094372272491455,0.202
42,1.6094379425048828,1.6094379425048828,0.2
43,1.6094379425048828,1.6094379425048828,0.2
44,1.6094379425048828,1.6094379425048828,0.2
