,train_loss,test_loss,test_acc
0,1.0999526977539062,1.098630666732788,0.33666666666666667
1,1.1007423400878906,1.0993901491165161,0.3433333333333333
2,1.0932129621505737,1.1004979610443115,0.31666666666666665
3,1.09380042552948,1.0988595485687256,0.33666666666666667
4,1.1068114042282104,1.0991582870483398,0.3433333333333333
5,1.0989131927490234,1.0986802577972412,0.33
6,1.0897034406661987,1.098880410194397,0.31
7,1.1011734008789062,1.0987098217010498,0.36333333333333334
8,1.100842833518982,1.0988030433654785,0.33
9,1.0970343351364136,1.098400354385376,0.3466666666666667
10,1.1002212762832642,1.0993818044662476,0.3
11,1.1000648736953735,1.099445104598999,0.32666666666666666
12,1.0985664129257202,1.0996326208114624,0.3433333333333333
13,1.1000714302062988,1.0984746217727661,0.33
14,1.1001014709472656,1.0995601415634155,0.32
15,1.1027089357376099,1.0976250171661377,0.3566666666666667
16,1.0968714952468872,1.0997314453125,0.32
17,1.096840262413025,1.0993175506591797,0.32
18,1.099652886390686,1.0989999771118164,0.33
19,1.0978323221206665,1.0988538265228271,0.30333333333333334
20,1.0814882516860962,1.0988620519638062,0.3233333333333333
21,1.1035020351409912,1.0989224910736084,0.37333333333333335
22,1.098311185836792,1.1003248691558838,0.30666666666666664
23,1.0967484712600708,1.098517656326294,0.31666666666666665
24,1.0978777408599854,1.0991415977478027,0.33666666666666667
25,1.0979971885681152,1.098628282546997,0.30666666666666664
26,1.0961177349090576,1.0992836952209473,0.33
27,1.0999282598495483,1.098827600479126,0.33666666666666667
28,1.1003338098526,1.0984963178634644,0.37333333333333335
29,1.0986051559448242,1.0996041297912598,0.32
30,1.0947929620742798,1.0988950729370117,0.31
31,1.0970178842544556,1.0994470119476318,0.33666666666666667
32,1.1012672185897827,1.0993289947509766,0.31
33,1.0977271795272827,1.0981727838516235,0.37
34,1.0999723672866821,1.099328637123108,0.32666666666666666
35,1.103894591331482,1.0989145040512085,0.31666666666666665
36,1.092901349067688,1.0986120700836182,0.35
37,1.0980408191680908,1.0980604887008667,0.3333333333333333
38,1.1006684303283691,1.0987173318862915,0.35
39,1.098379135131836,1.0997037887573242,0.3433333333333333
40,1.0986844301223755,1.100005865097046,0.2833333333333333
41,1.100897192955017,1.0989437103271484,0.32666666666666666
42,1.0964964628219604,1.099279761314392,0.31333333333333335
43,1.0997053384780884,1.098495364189148,0.30666666666666664
44,1.0948576927185059,1.0986502170562744,0.36333333333333334
45,1.1000396013259888,1.0984429121017456,0.37
46,1.0958367586135864,1.0986700057983398,0.35333333333333333
47,1.092426061630249,1.098681926727295,0.3233333333333333
48,1.090894103050232,1.0978633165359497,0.33
49,1.0998351573944092,1.0986884832382202,0.37333333333333335
50,1.0975379943847656,1.0995688438415527,0.30666666666666664
51,1.0946300029754639,1.0988529920578003,0.33666666666666667
52,1.0947480201721191,1.0982666015625,0.36666666666666664
53,1.099295973777771,1.0981788635253906,0.36333333333333334
54,1.0989822149276733,1.0985450744628906,0.34
55,1.100137710571289,1.0993515253067017,0.27
56,1.0987944602966309,1.0989742279052734,0.3333333333333333
57,1.0903167724609375,1.099936842918396,0.29
58,1.0959702730178833,1.0974234342575073,0.38666666666666666
59,1.0998128652572632,1.0964893102645874,0.37666666666666665
60,1.0940518379211426,1.1000865697860718,0.31
61,1.0994420051574707,1.0997484922409058,0.3333333333333333
62,1.1011167764663696,1.1001613140106201,0.32
63,1.0966936349868774,1.0993375778198242,0.33
64,1.0968612432479858,1.0984001159667969,0.34
65,1.0974698066711426,1.0973244905471802,0.3566666666666667
66,1.0945305824279785,1.0990523099899292,0.33666666666666667
67,1.0993868112564087,1.0986483097076416,0.3333333333333333
68,1.0964713096618652,1.0981013774871826,0.3433333333333333
69,1.0971428155899048,1.098726749420166,0.3466666666666667
70,1.099412441253662,1.098561406135559,0.34
71,1.098817229270935,1.0987948179244995,0.30666666666666664
72,1.1000381708145142,1.0989278554916382,0.3333333333333333
73,1.0977287292480469,1.0978941917419434,0.3466666666666667
